# convolved_mems/interferomterphase,quant/P2
185,12577.6155,0.2918
186,12579.0708,0.3521
187,12577.4761,0.2883
188,12578.5738,0.3025
189,12579.8662,0.379
190,12587.0207,0.3136
191,12579.2366,0.3412
192,12579.2439,0.3496
193,12581.1464,0.3494
194,12580.6939,0.3582
195,12582.6167,0.2889
196,12581.0554,0.3498
197,12578.5014,0.3095
198,12584.1215,0.3509
199,12577.4305,0.2884
200,12581.5599,0.3157
201,12582.0947,0.303
202,12586.3917,0.3357
203,12581.8535,0.3013
204,12578.0147,0.2918
205,12576.8592,0.3088
206,12578.3481,0.2982
207,12582.2357,0.3042
208,12581.7357,0.3035
209,12570.6029,0.3755
210,12576.1105,0.3523
211,12576.5699,0.317
212,12575.6242,0.378
213,12573.7998,0.3127
214,12575.3689,0.3795
215,12585.3896,0.3801
216,12580.343,0.3733
217,12572.2834,0.2975
218,12578.9915,0.3498
219,12586.2433,0.3502
220,12594.3786,0.3379
221,12580.8233,0.3656
222,12577.8061,0.2897
223,12576.6673,0.3083
224,12578.5798,0.3143
225,12572.1121,0.3039
226,12576.0971,0.336
227,12573.7683,0.336
228,12578.1908,0.2931
229,12577.7565,0.2993
230,12578.077,0.2959
231,12571.6366,0.3155
232,12580.6989,0.3799
233,12584.6044,0.378
234,12584.0544,0.3457
235,12588.1668,0.2951
236,12578.032,0.2873
237,12585.4979,0.3848
238,12577.7166,0.2902
239,12571.9498,0.3036
240,12581.8844,0.3236
241,12578.3057,0.2996
242,12597.0633,0.2974
243,12578.6419,0.322
244,12574.1599,0.3657
245,12586.2802,0.3359
246,12572.271,0.2907
247,12585.332,0.378
248,12580.329,0.379
249,12575.9827,0.3467
250,12578.1271,0.3077
251,12580.6139,0.381
252,12579.6888,0.3664
253,12577.3982,0.288
254,12578.0151,0.3034
255,12586.7007,0.3393
256,12573.5476,0.3056
257,12579.2535,0.3338
258,12586.7252,0.3281
259,12572.9006,0.2929
260,12584.9184,0.3671
261,12578.4186,0.2978
262,12577.3917,0.2978
263,12581.5356,0.3355
264,12586.4436,0.3266
265,12583.6663,0.3231
266,12572.1197,0.299
267,12582.2239,0.2936
268,12589.2302,0.3317
269,12579.7221,0.3709
270,12574.1226,0.3624
271,12579.1506,0.3415
272,12581.6279,0.3197
273,12581.8545,0.3068
274,12576.6357,0.3024
275,12578.1705,0.3025
276,12571.7637,0.2952
277,12574.1085,0.3379
278,12582.0113,0.3091
279,12579.2181,0.3587
280,12577.5933,0.2879
281,12582.6268,0.2894
282,12577.8871,0.2877
283,12574.0615,0.3646
284,12577.707,0.2873
285,12581.9723,0.3196
286,12586.9199,0.3092
287,12583.1466,0.3019
288,12584.0282,0.3275
289,12576.0926,0.329
290,12573.3632,0.3235
291,12583.2523,0.3051
292,12589.7257,0.3741
293,12576.8218,0.2994
294,12579.3043,0.3407
295,12572.6182,0.286
296,12580.9721,0.3575
297,12576.5008,0.3297
298,12577.4248,0.2918
299,12580.8115,0.3627
300,12582.2433,0.2972
301,12575.2822,0.3773
302,12577.7408,0.289
303,12578.0634,0.2885
304,12578.7939,0.3247
305,12577.5381,0.2862
306,12582.4834,0.29
307,12579.4716,0.359
308,12576.6886,0.3107
309,12577.4897,0.2894
310,12581.1691,0.362
311,12581.9546,0.3013
312,12578.2198,0.2922
313,12583.922,0.3332
314,12580.0961,0.3815
315,12579.1509,0.3287
316,12575.293,0.3683
317,12581.9337,0.3037
318,12585.4587,0.3786
319,12586.3312,0.3232
320,12576.2004,0.3511
321,12581.0812,0.3397
322,12585.0738,0.3796
323,12580.7444,0.3714
324,12579.087,0.3565
325,12578.0939,0.2988
326,12577.9035,0.2893
327,12577.723,0.2911
328,12579.9894,0.3776
329,12585.245,0.3827
330,12577.7454,0.2845
331,12580.2728,0.3782
332,12577.4896,0.2889
333,12579.3488,0.3657
334,12578.7108,0.315
335,12577.1194,0.2959
336,12576.5789,0.3175
337,12577.7908,0.2893
338,12581.5235,0.3402
339,12572.6582,0.2965
340,12575.0279,0.382
341,12575.8217,0.3689
342,12583.0494,0.3008
343,12583.9121,0.3532
344,12584.0703,0.3465
345,12572.3987,0.2924
346,12576.3128,0.3379
347,12588.3044,0.2902
348,12582.2735,0.2984
349,12577.6214,0.291
350,12579.6379,0.3639
351,12579.8033,0.3665
352,12576.8941,0.2996
353,12583.055,0.3042
354,12580.5504,0.3673
355,12579.2856,0.3485
356,12574.2024,0.3505
357,12579.9144,0.3703
358,12590.7584,0.3656
359,12580.6326,0.3774
360,12580.4424,0.3782
361,12577.3194,0.2975
362,12576.8299,0.309
363,12585.291,0.381
364,12584.9317,0.3696
365,12585.4895,0.3649
366,12583.316,0.3103
367,12575.0378,0.3792
368,12578.5711,0.3141
369,12576.8484,0.3104
370,12577.3195,0.29
371,12575.3815,0.3731
372,12576.8679,0.3174
373,12578.3061,0.291
374,12575.408,0.3813
375,12579.2029,0.3454
376,12575.7074,0.3523
377,12580.8025,0.369
378,12576.8912,0.2933
379,12575.8376,0.3702
380,12580.2531,0.3767
381,12582.9156,0.292
382,12575.1718,0.3787
383,12584.7851,0.3658
384,12578.851,0.3605
385,12576.2809,0.317
386,12574.0157,0.3576
387,12585.2469,0.3788
388,12580.4588,0.3768
389,12578.9322,0.3471
390,12583.2743,0.3041
391,12578.9059,0.3545
392,12576.1289,0.3334
393,12578.4672,0.3213
394,12582.766,0.2876
395,12583.6001,0.2983
396,12578.1243,0.3051
397,12576.5734,0.3103
398,12582.9222,0.291
399,12576.4952,0.3319
400,12581.9092,0.326
401,12588.1854,0.3053
402,12576.6325,0.3184
403,12584.4234,0.3711
404,12565.5946,0.3734
405,12573.0815,0.3029
406,12579.7357,0.3834
407,12579.5383,0.3626
408,12583.4584,0.3013
409,12576.7559,0.3036
410,12583.3589,0.3113
411,12578.0063,0.291
412,12576.8658,0.2972
413,12585.0733,0.3791
414,12575.8249,0.3608
415,12575.1792,0.3825
416,12569.5728,0.3762
417,12577.8074,0.2913
418,12578.8442,0.3191
419,12575.7218,0.3671
420,12584.5551,0.3592
421,12582.6552,0.292
422,12578.8527,0.3213
423,12581.2277,0.3404
424,12576.6993,0.318
425,12579.5277,0.3638
426,12581.1038,0.3334
427,12578.3064,0.3056
428,12575.2052,0.3796
429,12581.1857,0.3574
430,12582.8838,0.2922
431,12580.1374,0.3791
432,12577.3897,0.2866
433,12576.58,0.3174
434,12580.3388,0.3828
435,12580.4355,0.3796
436,12581.1432,0.3299
437,12578.0628,0.294
438,12586.0476,0.3422
439,12583.2419,0.3011
440,12585.2803,0.3837
441,12578.0406,0.2951
442,12580.0124,0.3797
443,12581.0961,0.3494
444,12575.081,0.3824
445,12585.1196,0.3829
446,12584.2496,0.3385
447,12579.0654,0.3396
448,12577.5906,0.2905
449,12576.9277,0.3012
450,12577.0032,0.2987
451,12572.9479,0.294
452,12576.4441,0.3288
453,12577.0254,0.2974
454,12573.6972,0.3337
455,12576.3322,0.3556
456,12569.4986,0.3649
457,12576.5611,0.3093
458,12579.9052,0.3839
459,12578.1269,0.3166
460,12578.2921,0.3047
461,12585.3277,0.3875
462,12579.9027,0.3885
463,12585.0094,0.3862
464,12580.1292,0.3834
465,12577.8335,0.2947
466,12576.1896,0.3268
467,12580.0998,0.3852
468,12581.6278,0.3191
469,12581.2862,0.3457
470,12580.5538,0.3801
471,12586.0006,0.3575
472,12582.6764,0.2909
473,12582.4177,0.2961
474,12578.9819,0.3458
475,12575.2063,0.3796
476,12582.069,0.3086
477,12575.5582,0.3807
478,12574.8692,0.3769
479,12575.3113,0.3807
480,12580.4559,0.3844
481,12575.5156,0.3663
482,12581.346,0.3611
483,12585.8188,0.3778
484,12577.3627,0.2992
485,12578.5842,0.3255
486,12580.1328,0.3836
487,12578.5623,0.3238
488,12582.6075,0.2923
489,12581.4813,0.3297
490,12581.4053,0.3147
491,12578.2956,0.3199
492,12586.1428,0.3538
493,12581.2293,0.3596
494,12576.6132,0.3087
495,12571.5261,0.3131
496,12576.4013,0.331
497,12577.0764,0.2905
498,12577.8826,0.2941
499,12578.9182,0.3476
500,12575.763,0.3682
501,12575.4565,0.3744
502,12579.8396,0.3816
503,12573.4372,0.3282
504,12574.4276,0.3775
505,12577.247,0.2872
506,12583.3504,0.2978
507,12583.1878,0.298
508,12578.8333,0.3392
509,12587.0792,0.3111
510,12574.0127,0.338
511,12577.1302,0.3011
512,12571.6435,0.2977
513,12580.5085,0.3738
514,12581.9142,0.3134
515,12582.8139,0.2914
516,12586.8819,0.306
517,12581.6862,0.2988
518,12568.9057,0.357
519,12577.8939,0.298
520,12578.2983,0.2976
521,12584.4346,0.3518
522,12581.1387,0.3597
523,12578.6603,0.3465
524,12571.8452,0.3239
525,12572.565,0.2952
526,12586.3523,0.3578
527,12582.5078,0.291
528,12576.9855,0.303
529,12576.4883,0.3246
530,12579.4362,0.3743
531,12586.5309,0.3404
532,12579.1004,0.3458
533,12584.566,0.3778
534,12580.7528,0.3628
535,12576.5407,0.3357
536,12580.4563,0.3778
537,12573.1754,0.3049
538,12570.742,0.3629
539,12576.7491,0.311
540,12575.6632,0.3754
541,12585.4275,0.3868
542,12576.3645,0.3337
543,12578.3036,0.3116
544,12575.6063,0.3617
545,12577.8277,0.2936
546,12579.7896,0.3722
547,12581.1655,0.3475
548,12583.2559,0.2997
549,12583.3539,0.3061
550,12580.3856,0.3784
551,12589.1467,0.3455
552,12575.9059,0.3509
553,12583.0482,0.3003
554,12577.4378,0.2922
555,12579.0577,0.3347
556,12576.9275,0.3056
557,12560.7349,0.3491
558,12578.5603,0.3426
559,12582.2923,0.2899
560,12592.5704,0.2987
561,12593.5882,0.3185
562,12566.4921,0.3327
563,12576.7103,0.3273
564,12583.561,0.3437
565,12573.7548,0.3398
566,12580.0944,0.3824
567,12581.0036,0.3392
568,12579.6029,0.3718
569,12583.6494,0.3167
570,12585.2715,0.3762
571,12585.4413,0.3786
572,12583.0192,0.2931
573,12578.3315,0.3121
574,12578.8543,0.3489
575,12580.2173,0.3807
576,12573.4126,0.3094
577,12580.5614,0.3803
578,12574.7592,0.3828
579,12583.4791,0.3171
580,12581.5793,0.3479
581,12583.6091,0.3089
582,12571.693,0.3083
583,12576.4492,0.3343
584,12586.2486,0.3605
585,12574.2137,0.3559
586,12581.2292,0.3377
587,12588.4867,0.2994
588,12588.0525,0.2908
589,12584.8972,0.381
590,12574.7808,0.387
591,12576.565,0.3199
592,12580.1061,0.3819
593,12576.9636,0.3063
594,12584.613,0.3708
595,12578.0102,0.3009
596,12576.4382,0.3389
597,12577.8152,0.2944
598,12585.7828,0.3771
599,12584.7163,0.3814
600,12578.9131,0.3479
601,12574.477,0.381
602,12592.7005,0.294
603,12577.4339,0.2924
604,12581.3115,0.3518
605,12582.8269,0.2918
606,12578.9586,0.3574
607,12577.3587,0.2962
608,12566.8961,0.3
609,12573.2779,0.3014
610,12585.8926,0.3672
611,12575.3184,0.3767
612,12573.3626,0.319
613,12581.0563,0.3397
614,12576.957,0.2989
615,12578.0046,0.3063
616,12572.5656,0.2953
617,12575.011,0.3836
618,12581.3277,0.3325
619,12574.492,0.3756
620,12580.9075,0.3656
621,12578.2157,0.2985
622,12579.9216,0.3828
623,12572.583,0.2912
624,12583.7751,0.3469
625,12577.3768,0.284
626,12576.1218,0.3495
627,12580.8325,0.3664
628,12582.938,0.2939
629,12574.2612,0.3749
630,12584.8086,0.3856
631,12578.1257,0.299
632,12578.4971,0.3243
633,12575.4694,0.3664
634,12580.6925,0.3572
635,12582.9408,0.2957
636,12580.1119,0.3837
637,12582.0462,0.2939
638,12584.2454,0.3454
639,12583.9811,0.3578
640,12576.4954,0.3093
641,12582.1361,0.2972
642,12585.4202,0.38
643,12581.069,0.3427
644,12575.8248,0.3419
645,12570.344,0.3686
646,12583.8069,0.3411
647,12579.8914,0.3765
648,12579.5059,0.3702
649,12578.267,0.3129
650,12571.5638,0.3039
651,12580.3856,0.3748
652,12577.3132,0.2889
653,12573.0056,0.2957
654,12576.0737,0.3459
655,12577.4756,0.2912
656,12577.9705,0.2917
657,12582.9878,0.287
658,12579.833,0.3706
659,12578.8781,0.3396
660,12573.32,0.301
661,12580.9944,0.361
662,12581.8587,0.3132
663,12579.5738,0.3746
664,12578.2603,0.2972
665,12583.3655,0.2946
666,12576.0205,0.3687
667,12578.3739,0.3037
668,12580.6317,0.3736
669,12577.5084,0.2903
670,12573.3377,0.3035
671,12577.137,0.2938
672,12574.409,0.369
673,12576.786,0.3183
674,12580.3978,0.3799
675,12576.9438,0.3044
676,12579.7752,0.3837
677,12579.3515,0.3742
678,12578.9774,0.3457
679,12575.945,0.3576
680,12578.4278,0.3109
681,12578.7618,0.3173
682,12579.1939,0.3523
683,12575.1156,0.3708
684,12574.8201,0.3823
685,12572.8947,0.2909
686,12577.7941,0.2892
687,12580.3775,0.3758
688,12580.8107,0.3588
689,12581.8312,0.3034
690,12587.2,0.2908
691,12580.9277,0.3542
692,12579.8268,0.3724
693,12577.2204,0.3017
694,12575.8666,0.3624
695,12580.9702,0.3494
696,12578.2592,0.298
697,12574.9067,0.3795
698,12581.0226,0.36
699,12572.6732,0.2879
700,12577.0865,0.3032
701,12582.4265,0.294
702,12581.0876,0.3497
703,12579.1407,0.3455
704,12577.1817,0.2968
705,12584.3213,0.3505
706,12588.0115,0.3033
707,12582.3953,0.2914
708,12576.9761,0.3157
709,12578.6478,0.3137
710,12576.422,0.3339
711,12581.9188,0.3007
712,12581.1561,0.3584
713,12575.199,0.3789
714,12575.4769,0.3764
715,12581.9301,0.3069
716,12575.287,0.3813
717,12581.8087,0.3133
718,12573.6454,0.3325
719,12580.2043,0.3789
720,12588.4157,0.2994
721,12584.219,0.3452
722,12582.64,0.2883
723,12583.1913,0.302
724,12583.3146,0.3203
725,12590.0532,0.3747
726,12584.8287,0.3737
727,12574.8932,0.3843
728,12577.2097,0.2946
729,12583.0716,0.2955
730,12583.129,0.3049
731,12588.9213,0.3253
732,12573.4645,0.3298
733,12573.1647,0.3076
734,12571.9033,0.2937
735,12584.6452,0.3708
736,12575.5532,0.377
737,12575.4187,0.3789
738,12572.8228,0.2893
739,12576.0833,0.336
740,12578.2447,0.3346
741,12571.6402,0.2984
742,12571.1709,0.3329
743,12578.7085,0.3262
744,12585.6522,0.369
745,12579.6969,0.3752
746,12581.4878,0.3354
747,12583.9557,0.3285
748,12582.445,0.293
749,12576.4884,0.3333
750,12579.3457,0.3711
751,12583.0424,0.2973
752,12578.8466,0.3343
753,12577.4966,0.2874
754,12583.636,0.3253
755,12575.5473,0.3653
756,12579.1754,0.3406
757,12583.263,0.3087
758,12570.9065,0.3366
759,12577.4622,0.2887
760,12580.3579,0.3729
761,12575.6262,0.3691
762,12582.666,0.2934
763,12585.5114,0.3706
764,12579.8184,0.3674
765,12582.9304,0.2894
766,12580.8128,0.3534
767,12577.3578,0.2888
768,12578.3862,0.298
769,12581.3994,0.3327
770,12580.6219,0.371
771,12580.2388,0.3692
772,12587.0629,0.3098
773,12583.6423,0.3255
774,12578.8608,0.3163
775,12582.5289,0.2893
776,12578.9651,0.3614
777,12582.013,0.3093
778,12579.157,0.3416
779,12573.5702,0.3183
780,12574.5669,0.3772
781,12578.1084,0.3092
782,12580.9809,0.3676
783,12583.588,0.3101
784,12577.9616,0.2898
785,12578.4973,0.3167
786,12578.5989,0.307
787,12581.1977,0.3534
788,12581.5296,0.318
789,12572.8069,0.2923
790,12575.8117,0.3697
791,12582.4173,0.2945
792,12577.775,0.2993
793,12575.6532,0.3605
794,12578.0794,0.3015
795,12578.8552,0.3304
796,12573.8961,0.3476
797,12582.8227,0.29
798,12579.649,0.3584
799,12584.1802,0.3414
800,12581.0124,0.3504
801,12580.316,0.3759
802,12580.3117,0.3736
803,12585.7628,0.3715
804,12582.3168,0.2914
805,12581.3649,0.3244
806,12581.0424,0.3393
807,12578.4886,0.3234
808,12571.674,0.3107
809,12578.7574,0.3231
810,12580.3337,0.3798
811,12583.5495,0.3165
812,12582.8878,0.2938
813,12582.4242,0.2921
814,12576.4228,0.3306
815,12581.3498,0.3266
816,12580.3557,0.3788
817,12577.6347,0.2898
818,12575.4206,0.3814
819,12578.4409,0.3019
820,12574.236,0.3425
821,12581.36,0.3281
822,12578.118,0.3024
823,12578.3633,0.3229
824,12581.044,0.3533
825,12577.0314,0.3081
826,12577.824,0.2909
827,12587.608,0.2902
828,12580.5305,0.3639
829,12576.3932,0.3303
830,12572.3001,0.2908
831,12575.0954,0.3858
832,12577.8542,0.3001
833,12575.8017,0.35
834,12583.4226,0.3169
835,12579.4445,0.3542
836,12577.7949,0.2885
837,12581.1585,0.3613
838,12576.2237,0.3388
839,12581.5786,0.3148
840,12577.475,0.2902
841,12585.7191,0.365
842,12579.388,0.365
843,12579.1293,0.3449
844,12582.6684,0.2876
845,12578.1931,0.2945
846,12580.2258,0.3762
847,12578.9036,0.3366
848,12592.5968,0.2958
849,12582.1761,0.3026
850,12573.1304,0.2957
851,12589.8829,0.3694
852,12580.4678,0.3726
853,12570.6846,0.3724
854,12571.4734,0.2975
855,12583.3105,0.2991
856,12581.9828,0.3148
857,12581.1079,0.3486
858,12575.2071,0.3786
859,12577.9727,0.2915
860,12577.6984,0.2918
861,12577.2491,0.2879
862,12575.879,0.3511
863,12584.2553,0.3457
864,12582.0371,0.2929
865,12583.0914,0.2944
866,12580.9069,0.3629
867,12575.4178,0.3717
868,12577.1788,0.2931
869,12575.8264,0.3668
870,12579.0297,0.3381
871,12578.2771,0.2951
872,12581.1689,0.3409
873,12575.9945,0.3593
874,12576.3383,0.3299
875,12585.0048,0.3673
876,12582.8235,0.2935
877,12575.2029,0.3789
878,12576.9317,0.2989
879,12576.0116,0.3573
880,12589.8815,0.3611
881,12576.6594,0.3075
882,12586.531,0.3273
883,12577.1976,0.2913
884,12580.2438,0.3767
885,12576.5496,0.3189
886,12581.2053,0.3355
887,12585.2833,0.3742
888,12575.9427,0.3549
889,12584.0077,0.312
890,12575.3732,0.3749
891,12573.0839,0.2908
892,12581.5884,0.3182
893,12576.3141,0.321
894,12576.3076,0.3142
895,12572.4682,0.2865
896,12589.9863,0.3723
897,12573.4639,0.3136
898,12577.8619,0.2897
899,12581.8816,0.3301
900,12583.5901,0.2986
901,12587.4316,0.2933
902,12585.0809,0.3807
903,12572.4506,0.2838
904,12567.3493,0.2925
905,12575.8738,0.3572
906,12575.7458,0.3602
907,12577.096,0.306
908,12575.2245,0.3751
909,12582.8063,0.2906
910,12574.6395,0.3789
911,12577.2032,0.2932
912,12579.848,0.3736
913,12579.4758,0.3569
914,12577.3021,0.2979
915,12575.9836,0.3448
916,12580.4941,0.3679
917,12583.1522,0.2988
918,12576.2179,0.3534
919,12583.2489,0.2944
920,12581.2445,0.344
921,12578.3008,0.2867
922,12587.5331,0.2873
923,12584.8557,0.3734
924,12572.3029,0.2917
925,12578.3468,0.2972
926,12582.6494,0.2882
927,12577.3612,0.2913
928,12575.6648,0.3697
929,12577.5122,0.2892
930,12577.0827,0.299
931,12572.2605,0.2931
932,12576.7129,0.3091
933,12574.8286,0.3725
934,12580.4176,0.3715
935,12576.1492,0.3493
936,12574.9025,0.3629
937,12580.928,0.3603
938,12576.3637,0.3228
939,12578.983,0.3285
940,12582.8762,0.2865
941,12579.7832,0.3636
942,12570.5764,0.364
943,12578.2016,0.306
944,12586.3627,0.342
945,12580.3232,0.3772
946,12589.2061,0.3159
947,12574.4211,0.3758
948,12579.3237,0.3515
949,12583.5345,0.3015
950,12579.8037,0.3818
951,12584.7198,0.361
952,12576.7964,0.3129
953,12580.0971,0.3788
954,12587.236,0.2899
955,12567.1239,0.2923
956,12579.8917,0.3724
957,12579.5347,0.3577
958,12577.346,0.2905
959,12564.797,0.3821
960,12576.557,0.3346
961,12584.1112,0.3409
962,12582.3385,0.2867
963,12579.7697,0.3773
964,12580.7452,0.3783
965,12581.4201,0.3342
966,12576.292,0.3359
967,12581.1525,0.3407
968,12582.3375,0.2977
969,12578.4779,0.3066
970,12593.4745,0.3009
971,12583.0188,0.2952
972,12573.7738,0.3114
973,12583.3831,0.3146
974,12577.7856,0.2852
975,12596.9222,0.3185
976,12590.8964,0.3732
977,12569.5767,0.3589
978,12584.5329,0.3613
979,12577.0662,0.2889
980,12582.7788,0.2947
981,12577.572,0.2934
982,12576.3786,0.3341
983,12575.5698,0.3724
984,12571.4151,0.3258
985,12582.8399,0.2907
986,12582.7821,0.2913
987,12578.5001,0.325
988,12577.831,0.2924
989,12587.3831,0.3069
990,12582.1043,0.3028
991,12578.1288,0.3009
992,12576.886,0.3004
993,12582.5833,0.2892
994,12579.5208,0.3706
995,12570.6528,0.366
996,12581.9109,0.3045
997,12576.2977,0.3415
998,12571.0131,0.3451
999,12584.0977,0.3297
