0.00125	0	0	0	0	0	0	
Group1.Pos.CurrentPosition	Group1.Pos.CurrentVelocity	Group1.Pos.CurrentAcceleration	Group1.Pos.SetpointPosition	Group1.Pos.SetpointVelocity	Group1.Pos.SetpointAcceleration	Group1.Pos.FollowingError	
7.377	-0.005429748781279	-9.534061987264	7.376435	0	0	-0.000565	
7.377005	-0.001081311504444	-12.37946732113	7.376435	0	0	-0.00057	
7.377005	-0.003983590550515	2.606667426337	7.376435	0	0	-0.00057	
7.377015	0.005152109337425	35.88978540066	7.376435	0	0	-0.00058	
7.377015	0.001885910174263	-1.23404766771	7.376435	0	0	-0.00058	
7.377005	-0.002285475945157	-24.67854567424	7.376435	0	0	-0.00057	
7.377	-0.002532626232808	1.657227122281	7.376435	0	0	-0.000565	
7.37699	-0.008918596556341	-7.251130112044	7.376435	0	0	-0.000555	
7.37698	-0.007315343610369	4.786804180813	7.376435	0	0	-0.000545	
7.37698	-0.001926455671167	-11.82644618588	7.376435	0	0	-0.000545	
7.37698	-0.0008881848972056	52.92928428798	7.376435	0	0	-0.000545	
7.37698	0.00137437939948	25.27472283008	7.376435	0	0	-0.000545	
7.377	0.00613491164519	9.072637791787	7.376435	0	0	-0.000565	
7.377	0.004226262449263	10.32156476273	7.376435	0	0	-0.000565	
7.377	0.003610621375879	-15.44963943239	7.376435	0	0	-0.000565	
7.376985	-0.00450511591344	-49.40017120221	7.376435	0	0	-0.00055	
7.37699	0.000159671801117	-0.1044814432708	7.376435	0	0	-0.000555	
7.377	0.002495140533167	11.45432653987	7.376435	0	0	-0.000565	
7.377015	0.005663103408683	9.381366098196	7.376435	0	0	-0.00058	
7.37702	0.009382062723537	6.947860448683	7.376435	0	0	-0.000585	
7.37703	0.01008574148278	-19.68664231896	7.376435	0	0	-0.000595	
7.377045	0.01123418556522	31.90997126557	7.376435	0	0	-0.00061	
7.377035	0.001192739108394	-0.7804703155575	7.376435	0	0	-0.0006	
7.37702	-0.00260111140493	-11.38498436914	7.376435	0	0	-0.000585	
7.37701	-0.005250442064611	16.52265813695	7.376435	0	0	-0.000575	
7.37702	-0.001100398662668	39.98112178034	7.376435	0	0	-0.000585	
7.377025	0.005017923056143	49.06461521023	7.376435	0	0	-0.00059	
7.377025	0.003610050069589	-54.71034014502	7.376435	0	0	-0.00059	
7.37705	0.005746120874388	35.50109321555	7.376435	0	0	-0.000615	
7.37703	-0.0004416413206807	-12.79803630216	7.376435	0	0	-0.000595	
7.377025	-0.003224672626421	-10.97695630861	7.376435	0	0	-0.00059	
7.37701	-0.00732410986014	17.87956523723	7.376435	0	0	-0.000575	
7.376995	-0.00874652007991	-7.363728568537	7.376435	0	0	-0.00056	
7.376985	-0.009011833319846	-7.190120520001	7.376435	0	0	-0.00055	
7.37699	-0.002534121462007	-11.42881932198	7.376435	0	0	-0.000555	
7.376995	-0.0002493898214387	-26.01086115787	7.376435	0	0	-0.00056	
7.376985	-0.002653805417381	1.736520873449	7.376435	0	0	-0.00055	
7.37698	-0.005219455984859	3.415357508509	7.376435	0	0	-0.000545	
7.376975	-0.002551470146027	14.7565825082	7.376435	0	0	-0.00054	
7.37696	-0.004686245547188	-36.19462395244	7.376435	0	0	-0.000525	
